,country,brand_name,months_postgx,volume
3599,COUNTRY_6F78,BRAND_E27B,-1,34832.195814915496
3600,COUNTRY_0309,BRAND_FB8A,-24,611283.658428365
3601,COUNTRY_0309,BRAND_FB8A,-23,636352.5400530961
3602,COUNTRY_0309,BRAND_FB8A,-22,563469.3295362651
3603,COUNTRY_0309,BRAND_FB8A,-21,540320.386461768
3604,COUNTRY_0309,BRAND_FB8A,-20,659792.4775423009
3605,COUNTRY_0309,BRAND_FB8A,-19,599985.9792332195
3606,COUNTRY_0309,BRAND_FB8A,-18,603602.1000325707
3607,COUNTRY_0309,BRAND_FB8A,-17,614486.0491683806
3608,COUNTRY_0309,BRAND_FB8A,-16,609006.6357106486
3609,COUNTRY_0309,BRAND_FB8A,-15,592877.804844723
3610,COUNTRY_0309,BRAND_FB8A,-14,603812.6362945316
3611,COUNTRY_0309,BRAND_FB8A,-13,653435.8421073903
3612,COUNTRY_0309,BRAND_FB8A,-12,600544.217285467
3613,COUNTRY_0309,BRAND_FB8A,-11,632765.1682490759
3614,COUNTRY_0309,BRAND_FB8A,-10,560054.6549142106
3615,COUNTRY_0309,BRAND_FB8A,-9,540267.9136079013
3616,COUNTRY_0309,BRAND_FB8A,-8,626480.4650528458
3617,COUNTRY_0309,BRAND_FB8A,-7,571737.8002211339
3618,COUNTRY_0309,BRAND_FB8A,-6,570299.331154897
3619,COUNTRY_0309,BRAND_FB8A,-5,594547.3743978853
3620,COUNTRY_0309,BRAND_FB8A,-4,576157.7267116134
3621,COUNTRY_0309,BRAND_FB8A,-3,539317.5206229422
3622,COUNTRY_0309,BRAND_FB8A,-2,579107.4399200785
3623,COUNTRY_0309,BRAND_FB8A,-1,613590.6136706395
3624,COUNTRY_0309,BRAND_F7AB,-24,845367.3185904893
3625,COUNTRY_0309,BRAND_F7AB,-23,893418.3242369477
3626,COUNTRY_0309,BRAND_F7AB,-22,891349.5724849468
3627,COUNTRY_0309,BRAND_F7AB,-21,839413.7271702113
3628,COUNTRY_0309,BRAND_F7AB,-20,942475.3146340208
3629,COUNTRY_0309,BRAND_F7AB,-19,838023.4206575308
3630,COUNTRY_0309,BRAND_F7AB,-18,843484.658518814
3631,COUNTRY_0309,BRAND_F7AB,-17,972110.2168893742
3632,COUNTRY_0309,BRAND_F7AB,-16,906621.5652152647
3633,COUNTRY_0309,BRAND_F7AB,-15,921331.4148669047
3634,COUNTRY_0309,BRAND_F7AB,-14,887939.8233340306
3635,COUNTRY_0309,BRAND_F7AB,-13,926852.474332395
3636,COUNTRY_0309,BRAND_F7AB,-12,830515.3387658135
3637,COUNTRY_0309,BRAND_F7AB,-11,888381.7705912355
3638,COUNTRY_0309,BRAND_F7AB,-10,885947.9142135918
3639,COUNTRY_0309,BRAND_F7AB,-9,839332.2080660977
3640,COUNTRY_0309,BRAND_F7AB,-8,894891.0354542406
3641,COUNTRY_0309,BRAND_F7AB,-7,798568.105996165
3642,COUNTRY_0309,BRAND_F7AB,-6,796946.7577510722
3643,COUNTRY_0309,BRAND_F7AB,-5,940567.4512206247
3644,COUNTRY_0309,BRAND_F7AB,-4,857719.7511035562
3645,COUNTRY_0309,BRAND_F7AB,-3,838098.7958693848
3646,COUNTRY_0309,BRAND_F7AB,-2,851609.4678800849
3647,COUNTRY_0309,BRAND_F7AB,-1,870334.8391077381
3648,COUNTRY_0309,BRAND_0721,-24,256105.97873765507
3649,COUNTRY_0309,BRAND_0721,-23,244431.82187941382
3650,COUNTRY_0309,BRAND_0721,-22,242245.98950856872
3651,COUNTRY_0309,BRAND_0721,-21,236237.5760818387
3652,COUNTRY_0309,BRAND_0721,-20,232958.87449056722
3653,COUNTRY_0309,BRAND_0721,-19,244997.20716596855
3654,COUNTRY_0309,BRAND_0721,-18,259996.28999852075
3655,COUNTRY_0309,BRAND_0721,-17,248190.26278181112
3656,COUNTRY_0309,BRAND_0721,-16,263687.1725150894
3657,COUNTRY_0309,BRAND_0721,-15,250873.33875128228
3658,COUNTRY_0309,BRAND_0721,-14,230850.8789503126
3659,COUNTRY_0309,BRAND_0721,-13,280940.89917768823
3660,COUNTRY_0309,BRAND_0721,-12,251606.53719840545
3661,COUNTRY_0309,BRAND_0721,-11,243053.86269700472
3662,COUNTRY_0309,BRAND_0721,-10,240777.957107674
3663,COUNTRY_0309,BRAND_0721,-9,236214.63402723894
3664,COUNTRY_0309,BRAND_0721,-8,221197.10211409806
3665,COUNTRY_0309,BRAND_0721,-7,233462.3960119975
3666,COUNTRY_0309,BRAND_0721,-6,245651.41552839155
3667,COUNTRY_0309,BRAND_0721,-5,240137.05321341247
3668,COUNTRY_0309,BRAND_0721,-4,249464.27997787824
3669,COUNTRY_0309,BRAND_0721,-3,228209.56686205644
3670,COUNTRY_0309,BRAND_0721,-2,221405.53787119576
3671,COUNTRY_0309,BRAND_0721,-1,263809.67743622593
3672,COUNTRY_FA79,BRAND_BA38,-24,77618.30975094037
3673,COUNTRY_FA79,BRAND_BA38,-23,74080.21068909756
3674,COUNTRY_FA79,BRAND_BA38,-22,73417.7481614356
3675,COUNTRY_FA79,BRAND_BA38,-21,71596.77195164005
3676,COUNTRY_FA79,BRAND_BA38,-20,70603.09239387816
3677,COUNTRY_FA79,BRAND_BA38,-19,74251.56260566233
3678,COUNTRY_FA79,BRAND_BA38,-18,78797.35049790693
3679,COUNTRY_FA79,BRAND_BA38,-17,75219.28534709962
3680,COUNTRY_FA79,BRAND_BA38,-16,79915.950164488
3681,COUNTRY_FA79,BRAND_BA38,-15,76032.44801792133
3682,COUNTRY_FA79,BRAND_BA38,-14,69964.21995675846
3683,COUNTRY_FA79,BRAND_BA38,-13,85145.05534608738
3684,COUNTRY_FA79,BRAND_BA38,-12,76254.65924648453
3685,COUNTRY_FA79,BRAND_BA38,-11,73662.5911428005
3686,COUNTRY_FA79,BRAND_BA38,-10,72972.83002957978
3687,COUNTRY_FA79,BRAND_BA38,-9,71589.81887889653
3688,COUNTRY_FA79,BRAND_BA38,-8,67038.43960429229
3689,COUNTRY_FA79,BRAND_BA38,-7,70755.69519373981
3690,COUNTRY_FA79,BRAND_BA38,-6,74449.83422574136
3691,COUNTRY_FA79,BRAND_BA38,-5,72778.5906087331
3692,COUNTRY_FA79,BRAND_BA38,-4,75605.40308570054
3693,COUNTRY_FA79,BRAND_BA38,-3,69163.71470957258
3694,COUNTRY_FA79,BRAND_BA38,-2,67101.61044957017
3695,COUNTRY_FA79,BRAND_BA38,-1,79953.07786045845
3696,COUNTRY_1007,BRAND_1F38,-24,142728.11473839558
3697,COUNTRY_1007,BRAND_1F38,-23,148581.42713038228
3698,COUNTRY_1007,BRAND_1F38,-22,131563.9867167224
3699,COUNTRY_1007,BRAND_1F38,-21,126158.95918547071
3700,COUNTRY_1007,BRAND_1F38,-20,154054.39870633068
3701,COUNTRY_1007,BRAND_1F38,-19,140090.22898730566
3702,COUNTRY_1007,BRAND_1F38,-18,140934.55403549137
3703,COUNTRY_1007,BRAND_1F38,-17,143475.838297951
3704,COUNTRY_1007,BRAND_1F38,-16,142196.45459136704
3705,COUNTRY_1007,BRAND_1F38,-15,138430.54724101085
3706,COUNTRY_1007,BRAND_1F38,-14,140983.7119727915
3707,COUNTRY_1007,BRAND_1F38,-13,152570.19316738847
3708,COUNTRY_1007,BRAND_1F38,-12,140220.57152742395
3709,COUNTRY_1007,BRAND_1F38,-11,147743.81466128773
3710,COUNTRY_1007,BRAND_1F38,-10,130766.69716950289
3711,COUNTRY_1007,BRAND_1F38,-9,126146.7073423142
3712,COUNTRY_1007,BRAND_1F38,-8,146276.40452113363
3713,COUNTRY_1007,BRAND_1F38,-7,133494.58508353494
3714,COUNTRY_1007,BRAND_1F38,-6,133158.71813354729
3715,COUNTRY_1007,BRAND_1F38,-5,138820.3736521405
3716,COUNTRY_1007,BRAND_1F38,-4,134526.59005630054
3717,COUNTRY_1007,BRAND_1F38,-3,125924.80087199803
3718,COUNTRY_1007,BRAND_1F38,-2,135215.31614844836
3719,COUNTRY_1007,BRAND_1F38,-1,143266.76380577308
3720,COUNTRY_1007,BRAND_9925,-24,409735.08828459063
3721,COUNTRY_1007,BRAND_9925,-23,391248.40136727126
3722,COUNTRY_1007,BRAND_9925,-22,438963.5519439401
3723,COUNTRY_1007,BRAND_9925,-21,402829.6079544311
3724,COUNTRY_1007,BRAND_9925,-20,414665.9090572607
3725,COUNTRY_1007,BRAND_9925,-19,412677.5615671511
3726,COUNTRY_1007,BRAND_9925,-18,422418.7599365118
3727,COUNTRY_1007,BRAND_9925,-17,393147.74828055606
3728,COUNTRY_1007,BRAND_9925,-16,424047.456382763
3729,COUNTRY_1007,BRAND_9925,-15,454569.8988583256
3730,COUNTRY_1007,BRAND_9925,-14,410794.51005654
3731,COUNTRY_1007,BRAND_9925,-13,459669.80619097606
3732,COUNTRY_1007,BRAND_9925,-12,402536.5875490625
3733,COUNTRY_1007,BRAND_9925,-11,389042.7788623059
3734,COUNTRY_1007,BRAND_9925,-10,436303.3934894171
3735,COUNTRY_1007,BRAND_9925,-9,402790.4874257947
3736,COUNTRY_1007,BRAND_9925,-8,393729.9990376127
3737,COUNTRY_1007,BRAND_9925,-7,393248.1248187824
3738,COUNTRY_1007,BRAND_9925,-6,399112.48858490447
3739,COUNTRY_1007,BRAND_9925,-5,380390.9979843902
3740,COUNTRY_1007,BRAND_9925,-4,401174.9694685016
3741,COUNTRY_1007,BRAND_9925,-3,413504.28165598394
3742,COUNTRY_1007,BRAND_9925,-2,393986.71500479215
3743,COUNTRY_1007,BRAND_9925,-1,431640.04832815856
3744,COUNTRY_8DBB,BRAND_9925,-24,218615.26636116044
3745,COUNTRY_8DBB,BRAND_9925,-23,208751.64447443074
3746,COUNTRY_8DBB,BRAND_9925,-22,234210.19232898037
3747,COUNTRY_8DBB,BRAND_9925,-21,214930.82862347507
3748,COUNTRY_8DBB,BRAND_9925,-20,221246.11914242836
3749,COUNTRY_8DBB,BRAND_9925,-19,220185.23095247927
3750,COUNTRY_8DBB,BRAND_9925,-18,225382.6737321798
3751,COUNTRY_8DBB,BRAND_9925,-17,209765.04616550487
3752,COUNTRY_8DBB,BRAND_9925,-16,226251.66913335276
3753,COUNTRY_8DBB,BRAND_9925,-15,242537.00100406102
3754,COUNTRY_8DBB,BRAND_9925,-14,219180.52371764736
3755,COUNTRY_8DBB,BRAND_9925,-13,245258.07037747581
3756,COUNTRY_8DBB,BRAND_9925,-12,214774.48679237405
3757,COUNTRY_8DBB,BRAND_9925,-11,207574.82861168907
3758,COUNTRY_8DBB,BRAND_9925,-10,232790.85757897593
3759,COUNTRY_8DBB,BRAND_9925,-9,214909.95575944072
3760,COUNTRY_8DBB,BRAND_9925,-8,210075.70763429886
3761,COUNTRY_8DBB,BRAND_9925,-7,209818.60233940402
3762,COUNTRY_8DBB,BRAND_9925,-6,212947.54951387458
3763,COUNTRY_8DBB,BRAND_9925,-5,202958.6474858729
3764,COUNTRY_8DBB,BRAND_9925,-4,214047.99177675252
3765,COUNTRY_8DBB,BRAND_9925,-3,220626.3296955305
3766,COUNTRY_8DBB,BRAND_9925,-2,210212.67913405265
3767,COUNTRY_8DBB,BRAND_9925,-1,230302.71713479102
3768,COUNTRY_D5B9,BRAND_3E44,-24,56894.55313920148
3769,COUNTRY_D5B9,BRAND_3E44,-23,54327.54869838419
3770,COUNTRY_D5B9,BRAND_3E44,-22,60953.127633776
3771,COUNTRY_D5B9,BRAND_3E44,-21,55935.67939655758
3772,COUNTRY_D5B9,BRAND_3E44,-20,57579.231733961475
3773,COUNTRY_D5B9,BRAND_3E44,-19,57303.135921887246
3774,COUNTRY_D5B9,BRAND_3E44,-18,58655.76874273111
3775,COUNTRY_D5B9,BRAND_3E44,-17,54591.286164316334
3776,COUNTRY_D5B9,BRAND_3E44,-16,58881.92451790969
3777,COUNTRY_D5B9,BRAND_3E44,-15,63120.17692786183
3778,COUNTRY_D5B9,BRAND_3E44,-14,57041.66118541093
3779,COUNTRY_D5B9,BRAND_3E44,-13,63828.334361869405
3780,COUNTRY_D5B9,BRAND_3E44,-12,55894.991485024526
3781,COUNTRY_D5B9,BRAND_3E44,-11,54021.28274654897
3782,COUNTRY_D5B9,BRAND_3E44,-10,60583.746219108296
3783,COUNTRY_D5B9,BRAND_3E44,-9,55930.24724036941
3784,COUNTRY_D5B9,BRAND_3E44,-8,54672.13571219467
3785,COUNTRY_D5B9,BRAND_3E44,-7,54605.22414144189
3786,COUNTRY_D5B9,BRAND_3E44,-6,55419.53164270108
3787,COUNTRY_D5B9,BRAND_3E44,-5,52819.92308519282
3788,COUNTRY_D5B9,BRAND_3E44,-4,55705.92138960237
3789,COUNTRY_D5B9,BRAND_3E44,-3,57417.93172866637
3790,COUNTRY_D5B9,BRAND_3E44,-2,54707.78250119085
3791,COUNTRY_D5B9,BRAND_3E44,-1,59936.208464422925
3792,COUNTRY_D5B9,BRAND_6B3E,-24,344668.87110806326
3793,COUNTRY_D5B9,BRAND_6B3E,-23,329117.8829391058
3794,COUNTRY_D5B9,BRAND_6B3E,-22,369255.83439663105
3795,COUNTRY_D5B9,BRAND_6B3E,-21,338859.985860233
3796,COUNTRY_D5B9,BRAND_6B3E,-20,348816.6741104076
3797,COUNTRY_D5B9,BRAND_6B3E,-19,347144.07758552657
3798,COUNTRY_D5B9,BRAND_6B3E,-18,355338.36687440303
3799,COUNTRY_D5B9,BRAND_6B3E,-17,330715.61224070215
3800,COUNTRY_D5B9,BRAND_6B3E,-16,356708.425191491
3801,COUNTRY_D5B9,BRAND_6B3E,-15,382383.8825597065
3802,COUNTRY_D5B9,BRAND_6B3E,-14,345560.05596531846
3803,COUNTRY_D5B9,BRAND_6B3E,-13,386673.9210586291
3804,COUNTRY_D5B9,BRAND_6B3E,-12,338613.4972991664
3805,COUNTRY_D5B9,BRAND_6B3E,-11,327262.5148229416
3806,COUNTRY_D5B9,BRAND_6B3E,-10,367018.1109560352
3807,COUNTRY_D5B9,BRAND_6B3E,-9,338827.0776987702
3808,COUNTRY_D5B9,BRAND_6B3E,-8,331205.4011723182
3809,COUNTRY_D5B9,BRAND_6B3E,-7,330800.04891480063
3810,COUNTRY_D5B9,BRAND_6B3E,-6,335733.14763353276
3811,COUNTRY_D5B9,BRAND_6B3E,-5,319984.64276968373
3812,COUNTRY_D5B9,BRAND_6B3E,-4,337468.10511742206
3813,COUNTRY_D5B9,BRAND_6B3E,-3,347839.51394889323
3814,COUNTRY_D5B9,BRAND_6B3E,-2,331421.3504652475
3815,COUNTRY_D5B9,BRAND_6B3E,-1,363095.3082518607
3816,COUNTRY_D5B9,BRAND_127A,-24,32989.18839822479
3817,COUNTRY_D5B9,BRAND_127A,-23,30936.272500584586
3818,COUNTRY_D5B9,BRAND_127A,-22,31914.03969879524
3819,COUNTRY_D5B9,BRAND_127A,-21,28636.974551367464
3820,COUNTRY_D5B9,BRAND_127A,-20,29492.76384721472
3821,COUNTRY_D5B9,BRAND_127A,-19,33228.06345961886
3822,COUNTRY_D5B9,BRAND_127A,-18,32006.479927048338
3823,COUNTRY_D5B9,BRAND_127A,-17,31095.473574219617
3824,COUNTRY_D5B9,BRAND_127A,-16,31738.50707936343
3825,COUNTRY_D5B9,BRAND_127A,-15,32817.01157401013
3826,COUNTRY_D5B9,BRAND_127A,-14,28914.653660385822
3827,COUNTRY_D5B9,BRAND_127A,-13,32846.85147854105
3828,COUNTRY_D5B9,BRAND_127A,-12,32409.61221903231
3829,COUNTRY_D5B9,BRAND_127A,-11,30761.872455476216
3830,COUNTRY_D5B9,BRAND_127A,-10,31720.63775882375
3831,COUNTRY_D5B9,BRAND_127A,-9,28634.193490688525
3832,COUNTRY_D5B9,BRAND_127A,-8,28003.714864288148
3833,COUNTRY_D5B9,BRAND_127A,-7,31663.63976086539
3834,COUNTRY_D5B9,BRAND_127A,-6,30240.5742028289
3835,COUNTRY_D5B9,BRAND_127A,-5,30086.496177141227
3836,COUNTRY_D5B9,BRAND_127A,-4,30026.579376640344
3837,COUNTRY_D5B9,BRAND_127A,-3,29852.33916959486
3838,COUNTRY_D5B9,BRAND_127A,-2,27731.60091547663
3839,COUNTRY_D5B9,BRAND_127A,-1,30843.915281515976
3840,COUNTRY_9488,BRAND_9FB1,-24,211650.22168646601
3841,COUNTRY_9488,BRAND_9FB1,-23,239627.0342563932
3842,COUNTRY_9488,BRAND_9FB1,-22,216998.07548160668
3843,COUNTRY_9488,BRAND_9FB1,-21,207981.91039148835
3844,COUNTRY_9488,BRAND_9FB1,-20,224338.87340001948
3845,COUNTRY_9488,BRAND_9FB1,-19,216789.24669539457
3846,COUNTRY_9488,BRAND_9FB1,-18,208929.95450083836
3847,COUNTRY_9488,BRAND_9FB1,-17,224766.3772557667
3848,COUNTRY_9488,BRAND_9FB1,-16,230948.4323469383
3849,COUNTRY_9488,BRAND_9FB1,-15,230602.05802915647
3850,COUNTRY_9488,BRAND_9FB1,-14,231337.36190895093
3851,COUNTRY_9488,BRAND_9FB1,-13,222190.67525741245
3852,COUNTRY_9488,BRAND_9FB1,-12,207931.80869219897
3853,COUNTRY_9488,BRAND_9FB1,-11,238276.1615685897
3854,COUNTRY_9488,BRAND_9FB1,-10,215683.04770184844
3855,COUNTRY_9488,BRAND_9FB1,-9,207961.71236701187
3856,COUNTRY_9488,BRAND_9FB1,-8,213012.31299361863
3857,COUNTRY_9488,BRAND_9FB1,-7,206582.5057705932
3858,COUNTRY_9488,BRAND_9FB1,-6,197402.58243571623
3859,COUNTRY_9488,BRAND_9FB1,-5,217473.2194997683
3860,COUNTRY_9488,BRAND_9FB1,-4,218491.41859242955
3861,COUNTRY_9488,BRAND_9FB1,-3,209769.58349689766
3862,COUNTRY_9488,BRAND_9FB1,-2,221872.11621654299
3863,COUNTRY_9488,BRAND_9FB1,-1,208641.9262576717
3864,COUNTRY_EA71,BRAND_BA21,-24,359495.37216091435
3865,COUNTRY_EA71,BRAND_BA21,-23,374238.3589970271
3866,COUNTRY_EA71,BRAND_BA21,-22,331375.8081537831
3867,COUNTRY_EA71,BRAND_BA21,-21,317761.935459894
3868,COUNTRY_EA71,BRAND_BA21,-20,388023.3652456404
3869,COUNTRY_EA71,BRAND_BA21,-19,352851.2171425132
3870,COUNTRY_EA71,BRAND_BA21,-18,354977.85454663396
3871,COUNTRY_EA71,BRAND_BA21,-17,361378.6952876056
3872,COUNTRY_EA71,BRAND_BA21,-16,358156.2571395363
3873,COUNTRY_EA71,BRAND_BA21,-15,348670.90614949964
3874,COUNTRY_EA71,BRAND_BA21,-14,355101.67073377245
3875,COUNTRY_EA71,BRAND_BA21,-13,384285.033638282
3876,COUNTRY_EA71,BRAND_BA21,-12,353179.51644117705
3877,COUNTRY_EA71,BRAND_BA21,-11,372128.6288513177
3878,COUNTRY_EA71,BRAND_BA21,-10,329367.64106614917
3879,COUNTRY_EA71,BRAND_BA21,-9,317731.07622152066
3880,COUNTRY_EA71,BRAND_BA21,-8,368432.6005291178
3881,COUNTRY_EA71,BRAND_BA21,-7,336238.4883597301
3882,COUNTRY_EA71,BRAND_BA21,-6,335392.52598992176
3883,COUNTRY_EA71,BRAND_BA21,-5,349652.77850873425
3884,COUNTRY_EA71,BRAND_BA21,-4,338837.8431710529
3885,COUNTRY_EA71,BRAND_BA21,-3,317172.15095807525
3886,COUNTRY_EA71,BRAND_BA21,-2,340572.566867694
3887,COUNTRY_EA71,BRAND_BA21,-1,360852.09047318186
3888,COUNTRY_C8F4,BRAND_0F85,-24,50077.68521608878
3889,COUNTRY_C8F4,BRAND_0F85,-23,56697.1633440247
3890,COUNTRY_C8F4,BRAND_0F85,-22,51343.018825478735
3891,COUNTRY_C8F4,BRAND_0F85,-21,49209.74122415361
3892,COUNTRY_C8F4,BRAND_0F85,-20,53079.89471657875
3893,COUNTRY_C8F4,BRAND_0F85,-19,51293.60870846274
3894,COUNTRY_C8F4,BRAND_0F85,-18,49434.05402713912
3895,COUNTRY_C8F4,BRAND_0F85,-17,53181.04463906022
3896,COUNTRY_C8F4,BRAND_0F85,-16,54643.75517334362
3897,COUNTRY_C8F4,BRAND_0F85,-15,54561.800975920145
3898,COUNTRY_C8F4,BRAND_0F85,-14,54735.77819142745
3899,COUNTRY_C8F4,BRAND_0F85,-13,52571.61842227548
3900,COUNTRY_C8F4,BRAND_0F85,-12,49197.88686791523
3901,COUNTRY_C8F4,BRAND_0F85,-11,56377.53893405328
3902,COUNTRY_C8F4,BRAND_0F85,-10,51031.8755312246
3903,COUNTRY_C8F4,BRAND_0F85,-9,49204.962252963975
3904,COUNTRY_C8F4,BRAND_0F85,-8,50399.96401727154
3905,COUNTRY_C8F4,BRAND_0F85,-7,48878.63387384363
3906,COUNTRY_C8F4,BRAND_0F85,-6,46706.61011025512
3907,COUNTRY_C8F4,BRAND_0F85,-5,51455.44069012036
3908,COUNTRY_C8F4,BRAND_0F85,-4,51696.352574092445
3909,COUNTRY_C8F4,BRAND_0F85,-3,49632.71517772959
3910,COUNTRY_C8F4,BRAND_0F85,-2,52496.24548269485
3911,COUNTRY_C8F4,BRAND_0F85,-1,49365.904853565335
3912,COUNTRY_C8F4,BRAND_75FD,-24,34123.8846370291
3913,COUNTRY_C8F4,BRAND_75FD,-23,35523.31289385679
3914,COUNTRY_C8F4,BRAND_75FD,-22,31454.72994817992
3915,COUNTRY_C8F4,BRAND_75FD,-21,30162.479039699436
3916,COUNTRY_C8F4,BRAND_75FD,-20,36831.80807731593
3917,COUNTRY_C8F4,BRAND_75FD,-19,33493.210650892346
3918,COUNTRY_C8F4,BRAND_75FD,-18,33695.07452748914
3919,COUNTRY_C8F4,BRAND_75FD,-17,34302.65272720834
3920,COUNTRY_C8F4,BRAND_75FD,-16,33996.773664138076
3921,COUNTRY_C8F4,BRAND_75FD,-15,33096.40874155192
3922,COUNTRY_C8F4,BRAND_75FD,-14,33706.82736108116
3923,COUNTRY_C8F4,BRAND_75FD,-13,36476.95956914833
3924,COUNTRY_C8F4,BRAND_75FD,-12,33524.37335356271
3925,COUNTRY_C8F4,BRAND_75FD,-11,35323.05388169008
3926,COUNTRY_C8F4,BRAND_75FD,-10,31264.111466449856
3927,COUNTRY_C8F4,BRAND_75FD,-9,30159.549830669876
3928,COUNTRY_C8F4,BRAND_75FD,-8,34972.22087006097
3929,COUNTRY_C8F4,BRAND_75FD,-7,31916.303451552383
3930,COUNTRY_C8F4,BRAND_75FD,-6,31836.00332935308
3931,COUNTRY_C8F4,BRAND_75FD,-5,33189.6096606998
3932,COUNTRY_C8F4,BRAND_75FD,-4,32163.03843225351
3933,COUNTRY_C8F4,BRAND_75FD,-3,30106.495736827423
3934,COUNTRY_C8F4,BRAND_75FD,-2,32327.70122316929
3935,COUNTRY_C8F4,BRAND_75FD,-1,34252.66654288367
3936,COUNTRY_C8F4,BRAND_3C69,-24,88727.6883657724
3937,COUNTRY_C8F4,BRAND_3C69,-23,100456.08575365425
3938,COUNTRY_C8F4,BRAND_3C69,-22,90969.60760960798
3939,COUNTRY_C8F4,BRAND_3C69,-21,87189.86440879312
3940,COUNTRY_C8F4,BRAND_3C69,-20,94047.0058984976
3941,COUNTRY_C8F4,BRAND_3C69,-19,90882.06271918835
3942,COUNTRY_C8F4,BRAND_3C69,-18,87587.30203782629
3943,COUNTRY_C8F4,BRAND_3C69,-17,94226.22342345772
3944,COUNTRY_C8F4,BRAND_3C69,-16,96817.85528294177
3945,COUNTRY_C8F4,BRAND_3C69,-15,96672.64876115708
3946,COUNTRY_C8F4,BRAND_3C69,-14,96980.9017503611
3947,COUNTRY_C8F4,BRAND_3C69,-13,93146.44149640818
3948,COUNTRY_C8F4,BRAND_3C69,-12,87168.8608495919
3949,COUNTRY_C8F4,BRAND_3C69,-11,99889.77493238395
3950,COUNTRY_C8F4,BRAND_3C69,-10,90418.32363690528
3951,COUNTRY_C8F4,BRAND_3C69,-9,87181.39702327813
3952,COUNTRY_C8F4,BRAND_3C69,-8,89298.70223981327
3953,COUNTRY_C8F4,BRAND_3C69,-7,86603.20810335188
3954,COUNTRY_C8F4,BRAND_3C69,-6,82754.81441687977
3955,COUNTRY_C8F4,BRAND_3C69,-5,91168.79677197398
3956,COUNTRY_C8F4,BRAND_3C69,-4,91595.64466784714
3957,COUNTRY_C8F4,BRAND_3C69,-3,87939.2900457367
3958,COUNTRY_C8F4,BRAND_3C69,-2,93012.89565327537
3959,COUNTRY_C8F4,BRAND_3C69,-1,87466.55526989665
3960,COUNTRY_C8F4,BRAND_8CF3,-24,12847.91550387593
3961,COUNTRY_C8F4,BRAND_8CF3,-23,12476.51809060755
3962,COUNTRY_C8F4,BRAND_8CF3,-22,11304.297061607705
3963,COUNTRY_C8F4,BRAND_8CF3,-21,11997.330317983786
3964,COUNTRY_C8F4,BRAND_8CF3,-20,13027.405802286752
3965,COUNTRY_C8F4,BRAND_8CF3,-19,12157.009827761673
3966,COUNTRY_C8F4,BRAND_8CF3,-18,13339.924652499625
3967,COUNTRY_C8F4,BRAND_8CF3,-17,12133.561916816025
3968,COUNTRY_C8F4,BRAND_8CF3,-16,11824.614692248251
3969,COUNTRY_C8F4,BRAND_8CF3,-15,14254.62805981579
3970,COUNTRY_C8F4,BRAND_8CF3,-14,12552.920050897003
3971,COUNTRY_C8F4,BRAND_8CF3,-13,12878.021361485722
3972,COUNTRY_C8F4,BRAND_8CF3,-12,12622.194710492435
3973,COUNTRY_C8F4,BRAND_8CF3,-11,12406.18300683958
3974,COUNTRY_C8F4,BRAND_8CF3,-10,11235.792008585198
3975,COUNTRY_C8F4,BRAND_8CF3,-9,11996.165205253747
3976,COUNTRY_C8F4,BRAND_8CF3,-8,12369.670045117327
3977,COUNTRY_C8F4,BRAND_8CF3,-7,11584.640802896849
3978,COUNTRY_C8F4,BRAND_8CF3,-6,12603.915901827922
3979,COUNTRY_C8F4,BRAND_8CF3,-5,11739.855427963306
3980,COUNTRY_C8F4,BRAND_8CF3,-4,11186.812623768217
3981,COUNTRY_C8F4,BRAND_8CF3,-3,12966.872093711672
3982,COUNTRY_C8F4,BRAND_8CF3,-2,12039.31312005607
3983,COUNTRY_C8F4,BRAND_8CF3,-1,12092.745026923392
3984,COUNTRY_221C,BRAND_5CBB,-24,28245.912094935476
3985,COUNTRY_221C,BRAND_5CBB,-23,28437.40791700506
3986,COUNTRY_221C,BRAND_5CBB,-22,26426.83550337538
3987,COUNTRY_221C,BRAND_5CBB,-21,27626.878051514937
3988,COUNTRY_221C,BRAND_5CBB,-20,26624.68209660183
3989,COUNTRY_221C,BRAND_5CBB,-19,25299.17287864359
3990,COUNTRY_221C,BRAND_5CBB,-18,30192.218129548663
3991,COUNTRY_221C,BRAND_5CBB,-17,28085.200214482225
3992,COUNTRY_221C,BRAND_5CBB,-16,27356.77007373727
3993,COUNTRY_221C,BRAND_5CBB,-15,29131.086172271836
3994,COUNTRY_221C,BRAND_5CBB,-14,27261.202610294768
3995,COUNTRY_221C,BRAND_5CBB,-13,26791.851161590443
3996,COUNTRY_221C,BRAND_5CBB,-12,27749.668973941625
3997,COUNTRY_221C,BRAND_5CBB,-11,28277.094963225736
3998,COUNTRY_221C,BRAND_5CBB,-10,26266.686512464283
3999,COUNTRY_221C,BRAND_5CBB,-9,27624.19508568376
4000,COUNTRY_221C,BRAND_5CBB,-8,25280.438606840446
4001,COUNTRY_221C,BRAND_5CBB,-7,24108.05243738435
4002,COUNTRY_221C,BRAND_5CBB,-6,28526.411363438325
4003,COUNTRY_221C,BRAND_5CBB,-5,27173.89934166552
4004,COUNTRY_221C,BRAND_5CBB,-4,25881.186725435764
4005,COUNTRY_221C,BRAND_5CBB,-3,26499.398424263276
4006,COUNTRY_221C,BRAND_5CBB,-2,26145.801369234017
4007,COUNTRY_221C,BRAND_5CBB,-1,25158.136937506675
